episode,score,scoreMax,scoreAvg,memoryLength,epsilon,qAvg,avgLoss
 3000, 1.0,15.0, 3.8,100000,0.531,0.84,0.00
 3001, 1.0,15.0, 3.5,100000,0.531,0.77,0.00
 3002, 0.0,15.0, 3.1,100000,0.531,0.57,0.00
 3003, 0.0,15.0, 2.8,100000,0.531,0.63,0.00
 3004, 4.0,15.0, 2.9,100000,0.530,1.01,0.00
 3005, 0.0,15.0, 2.6,100000,0.530,0.70,0.00
 3006, 4.0,15.0, 2.8,100000,0.530,1.09,0.00
 3007, 1.0,15.0, 2.6,100000,0.530,0.81,0.00
 3008, 3.0,15.0, 2.6,100000,0.530,0.98,0.00
 3009, 0.0,15.0, 2.4,100000,0.530,0.69,0.00
 3010, 1.0,15.0, 2.2,100000,0.530,0.82,0.00
 3011, 4.0,15.0, 2.4,100000,0.529,1.13,0.00
 3012, 3.0,15.0, 2.5,100000,0.529,1.04,0.00
 3013,13.0,15.0, 3.5,100000,0.529,1.24,0.00
 3014, 1.0,15.0, 3.3,100000,0.528,0.87,0.00
 3015, 2.0,15.0, 3.1,100000,0.528,1.00,0.00
 3016, 1.0,15.0, 2.9,100000,0.528,0.85,0.00
 3017, 3.0,15.0, 2.9,100000,0.528,0.98,0.00
 3018, 3.0,15.0, 2.9,100000,0.528,0.99,0.00
 3019, 1.0,15.0, 2.8,100000,0.527,0.83,0.00
 3020, 4.0,15.0, 2.9,100000,0.527,1.05,0.00
 3021, 1.0,15.0, 2.7,100000,0.527,0.81,0.00
 3022, 0.0,15.0, 2.4,100000,0.527,0.63,0.00
 3023, 4.0,15.0, 2.6,100000,0.527,1.08,0.00
 3024, 9.0,15.0, 3.2,100000,0.526,1.19,0.00
 3025, 3.0,15.0, 3.2,100000,0.526,1.03,0.00
 3026, 2.0,15.0, 3.1,100000,0.526,0.98,0.00
 3027, 2.0,15.0, 3.0,100000,0.526,0.93,0.00
 3028, 3.0,15.0, 3.0,100000,0.525,1.00,0.00
 3029, 2.0,15.0, 2.9,100000,0.525,0.93,0.00
 3030,10.0,15.0, 3.6,100000,0.525,1.20,0.00
 3031, 1.0,15.0, 3.3,100000,0.525,0.88,0.00
 3032, 0.0,15.0, 3.0,100000,0.525,0.63,0.00
 3033, 3.0,15.0, 3.0,100000,0.524,1.00,0.00
 3034, 2.0,15.0, 2.9,100000,0.524,0.95,0.00
 3035, 1.0,15.0, 2.7,100000,0.524,0.84,0.00
 3036, 2.0,15.0, 2.6,100000,0.524,0.95,0.00
 3037, 6.0,15.0, 3.0,100000,0.523,1.16,0.00
 3038, 0.0,15.0, 2.7,100000,0.523,0.60,0.00
 3039, 2.0,15.0, 2.6,100000,0.523,0.91,0.00
 3040, 4.0,15.0, 2.7,100000,0.523,1.08,0.00
 3041,14.0,15.0, 3.9,100000,0.522,1.24,0.00
 3042, 4.0,15.0, 3.9,100000,0.522,1.05,0.00
 3043, 0.0,15.0, 3.5,100000,0.522,0.67,0.00
 3044, 3.0,15.0, 3.4,100000,0.522,1.00,0.00
 3045, 3.0,15.0, 3.4,100000,0.521,1.01,0.00
 3046, 7.0,15.0, 3.8,100000,0.521,1.19,0.00
 3047, 1.0,15.0, 3.5,100000,0.521,0.83,0.00
 3048, 5.0,15.0, 3.6,100000,0.521,1.10,0.00
 3049, 1.0,15.0, 3.4,100000,0.520,0.86,0.00
 3050, 1.0,15.0, 3.1,100000,0.520,0.85,0.00
 3051, 1.0,15.0, 2.9,100000,0.520,0.81,0.00
 3052, 3.0,15.0, 2.9,100000,0.520,1.00,0.00
 3053, 1.0,15.0, 2.7,100000,0.520,0.80,0.00
 3054, 2.0,15.0, 2.7,100000,0.520,0.93,0.00
 3055, 4.0,15.0, 2.8,100000,0.519,1.05,0.00
 3056, 8.0,15.0, 3.3,100000,0.519,1.25,0.00
 3057, 0.0,15.0, 3.0,100000,0.519,0.61,0.00
 3058, 8.0,15.0, 3.5,100000,0.519,1.20,0.00
 3059, 4.0,15.0, 3.5,100000,0.518,1.06,0.00
 3060, 6.0,15.0, 3.8,100000,0.518,1.15,0.00
 3061, 3.0,15.0, 3.7,100000,0.518,1.03,0.00
 3062, 2.0,15.0, 3.5,100000,0.518,0.93,0.00
 3063, 2.0,15.0, 3.4,100000,0.517,0.97,0.00
 3064, 0.0,15.0, 3.0,100000,0.517,0.66,0.00
 3065, 3.0,15.0, 3.0,100000,0.517,1.09,0.00
 3066, 4.0,15.0, 3.1,100000,0.517,1.12,0.00
 3067, 0.0,15.0, 2.8,100000,0.517,0.67,0.00
 3068, 4.0,15.0, 2.9,100000,0.517,1.08,0.00
 3069, 4.0,15.0, 3.0,100000,0.516,1.08,0.00
 3070, 3.0,15.0, 3.0,100000,0.516,1.08,0.00
 3071, 3.0,15.0, 3.0,100000,0.516,1.07,0.00
 3072, 0.0,15.0, 2.7,100000,0.516,0.61,0.00
 3073, 3.0,15.0, 2.8,100000,0.516,1.11,0.00
 3074, 5.0,15.0, 3.0,100000,0.515,1.17,0.00
 3075, 9.0,15.0, 3.6,100000,0.515,1.16,0.00
 3076, 2.0,15.0, 3.4,100000,0.515,0.93,0.00
 3077, 7.0,15.0, 3.8,100000,0.514,1.21,0.00
 3078, 9.0,15.0, 4.3,100000,0.514,1.27,0.00
 3079,12.0,15.0, 5.1,100000,0.513,1.22,0.00
 3080, 6.0,15.0, 5.2,100000,0.513,1.19,0.00
 3081, 6.0,15.0, 5.3,100000,0.513,1.16,0.00
 3082, 3.0,15.0, 5.0,100000,0.512,1.06,0.00
 3083, 6.0,15.0, 5.1,100000,0.512,1.21,0.00
 3084, 7.0,15.0, 5.3,100000,0.512,1.16,0.00
 3085, 3.0,15.0, 5.1,100000,0.512,1.05,0.00
 3086, 0.0,15.0, 4.6,100000,0.511,0.64,0.00
 3087, 3.0,15.0, 4.4,100000,0.511,1.05,0.00
 3088, 2.0,15.0, 4.2,100000,0.511,0.95,0.00
 3089, 6.0,15.0, 4.4,100000,0.511,1.16,0.00
 3090, 4.0,15.0, 4.3,100000,0.510,1.06,0.00
 3091, 7.0,15.0, 4.6,100000,0.510,1.18,0.00
 3092, 3.0,15.0, 4.4,100000,0.510,1.06,0.00
 3093, 5.0,15.0, 4.5,100000,0.510,1.16,0.00
 3094, 8.0,15.0, 4.8,100000,0.509,1.26,0.00
 3095, 1.0,15.0, 4.5,100000,0.509,0.82,0.00
 3096, 5.0,15.0, 4.5,100000,0.509,1.11,0.00
 3097, 6.0,15.0, 4.7,100000,0.508,1.18,0.00
 3098, 3.0,15.0, 4.5,100000,0.508,0.99,0.00
 3099, 2.0,15.0, 4.2,100000,0.508,0.92,0.00
 3100,16.0,16.0, 5.4,100000,0.508,1.30,0.00
 3101, 2.0,16.0, 5.1,100000,0.507,0.98,0.00
 3102, 7.0,16.0, 5.3,100000,0.507,1.20,0.00
 3103, 6.0,16.0, 5.3,100000,0.507,1.15,0.00
 3104, 4.0,16.0, 5.2,100000,0.506,1.10,0.00
 3105, 3.0,16.0, 5.0,100000,0.506,1.01,0.00
 3106, 3.0,16.0, 4.8,100000,0.506,1.06,0.00
 3107, 9.0,16.0, 5.2,100000,0.506,1.23,0.00
 3108, 3.0,16.0, 5.0,100000,0.505,1.13,0.00
 3109, 8.0,16.0, 5.3,100000,0.505,1.26,0.00
 3110, 4.0,16.0, 5.2,100000,0.505,1.09,0.00
 3111, 3.0,16.0, 4.9,100000,0.504,1.04,0.00
 3112, 3.0,16.0, 4.8,100000,0.504,1.07,0.00
 3113, 4.0,16.0, 4.7,100000,0.504,1.11,0.00
 3114, 4.0,16.0, 4.6,100000,0.504,1.11,0.00
 3115, 3.0,16.0, 4.4,100000,0.503,1.11,0.00
 3116, 2.0,16.0, 4.2,100000,0.503,1.00,0.00
 3117, 7.0,16.0, 4.5,100000,0.503,1.17,0.00
 3118, 3.0,16.0, 4.3,100000,0.503,1.02,0.00
 3119, 3.0,16.0, 4.2,100000,0.502,1.03,0.00
 3120, 1.0,16.0, 3.9,100000,0.502,0.82,0.00
 3121, 4.0,16.0, 3.9,100000,0.502,1.06,0.00
 3122, 2.0,16.0, 3.7,100000,0.502,0.97,0.00
 3123, 5.0,16.0, 3.8,100000,0.502,1.11,0.00
 3124, 5.0,16.0, 3.9,100000,0.501,1.16,0.00
 3125, 0.0,16.0, 3.6,100000,0.501,0.63,0.00
 3126, 7.0,16.0, 3.9,100000,0.501,1.24,0.00
 3127, 7.0,16.0, 4.2,100000,0.500,1.20,0.00
 3128, 3.0,16.0, 4.1,100000,0.500,1.04,0.00
 3129, 5.0,16.0, 4.2,100000,0.500,1.16,0.00
 3130, 3.0,16.0, 4.1,100000,0.500,1.04,0.00
 3131, 7.0,16.0, 4.4,100000,0.499,1.26,0.00
 3132, 4.0,16.0, 4.3,100000,0.499,1.07,0.00
 3133, 7.0,16.0, 4.6,100000,0.499,1.30,0.00
 3134, 1.0,16.0, 4.2,100000,0.499,0.88,0.00
 3135, 1.0,16.0, 3.9,100000,0.499,0.90,0.00
 3136, 1.0,16.0, 3.6,100000,0.498,0.80,0.00
 3137, 1.0,16.0, 3.4,100000,0.498,0.85,0.00
 3138, 4.0,16.0, 3.4,100000,0.498,1.13,0.00
 3139, 4.0,16.0, 3.5,100000,0.498,1.10,0.00
 3140, 5.0,16.0, 3.6,100000,0.497,1.19,0.00
 3141, 6.0,16.0, 3.9,100000,0.497,1.25,0.00
 3142, 4.0,16.0, 3.9,100000,0.497,1.10,0.00
 3143, 4.0,16.0, 3.9,100000,0.497,1.18,0.00
 3144, 3.0,16.0, 3.8,100000,0.496,1.06,0.00
 3145, 2.0,16.0, 3.6,100000,0.496,0.97,0.00
 3146,14.0,16.0, 4.7,100000,0.496,1.31,0.00
 3147, 3.0,16.0, 4.5,100000,0.495,1.12,0.00
 3148, 1.0,16.0, 4.1,100000,0.495,0.90,0.00
 3149,10.0,16.0, 4.7,100000,0.495,1.20,0.00
 3150, 5.0,16.0, 4.8,100000,0.494,1.19,0.00
 3151, 6.0,16.0, 4.9,100000,0.494,1.21,0.00
 3152, 1.0,16.0, 4.5,100000,0.494,0.84,0.00
 3153, 4.0,16.0, 4.4,100000,0.494,1.09,0.00
 3154, 1.0,16.0, 4.1,100000,0.494,0.88,0.00
 3155, 8.0,16.0, 4.5,100000,0.493,1.27,0.00
 3156, 1.0,16.0, 4.1,100000,0.493,0.82,0.00
 3157, 2.0,16.0, 3.9,100000,0.493,1.02,0.00
 3158, 4.0,16.0, 3.9,100000,0.493,1.13,0.00
 3159, 0.0,16.0, 3.5,100000,0.493,0.71,0.00
 3160, 7.0,16.0, 3.9,100000,0.492,1.19,0.00
 3161, 7.0,16.0, 4.2,100000,0.492,1.21,0.00
 3162, 4.0,16.0, 4.2,100000,0.492,1.18,0.00
 3163, 4.0,16.0, 4.2,100000,0.491,1.09,0.00
 3164, 8.0,16.0, 4.5,100000,0.491,1.24,0.00
 3165, 2.0,16.0, 4.3,100000,0.491,0.93,0.00
 3166, 9.0,16.0, 4.8,100000,0.490,1.27,0.00
 3167, 8.0,16.0, 5.1,100000,0.490,1.26,0.00
 3168, 4.0,16.0, 5.0,100000,0.490,1.16,0.00
 3169, 5.0,16.0, 5.0,100000,0.489,1.19,0.00
 3170,10.0,16.0, 5.5,100000,0.489,1.37,0.00
 3171, 4.0,16.0, 5.3,100000,0.489,1.13,0.00
 3172,11.0,16.0, 5.9,100000,0.488,1.25,0.00
 3173, 7.0,16.0, 6.0,100000,0.488,1.19,0.00
 3174, 3.0,16.0, 5.7,100000,0.488,1.04,0.00
 3175,16.0,16.0, 6.7,100000,0.487,1.35,0.00
 3176, 7.0,16.0, 6.8,100000,0.487,1.23,0.00
 3177,11.0,16.0, 7.2,100000,0.486,1.32,0.00
 3178, 5.0,16.0, 7.0,100000,0.486,1.19,0.00
 3179, 1.0,16.0, 6.4,100000,0.486,0.87,0.00
 3180, 3.0,16.0, 6.0,100000,0.485,1.03,0.00
 3181, 5.0,16.0, 5.9,100000,0.485,1.19,0.00
 3182, 4.0,16.0, 5.7,100000,0.485,1.13,0.00
 3183, 3.0,16.0, 5.5,100000,0.485,1.11,0.00
 3184, 7.0,16.0, 5.6,100000,0.484,1.22,0.00
 3185, 2.0,16.0, 5.3,100000,0.484,1.06,0.00
 3186, 2.0,16.0, 4.9,100000,0.484,1.02,0.00
 3187, 7.0,16.0, 5.1,100000,0.484,1.28,0.00
 3188, 6.0,16.0, 5.2,100000,0.483,1.19,0.00
 3189, 4.0,16.0, 5.1,100000,0.483,1.19,0.00
 3190, 1.0,16.0, 4.7,100000,0.483,0.86,0.00
 3191, 7.0,16.0, 4.9,100000,0.483,1.27,0.00
 3192, 1.0,16.0, 4.5,100000,0.482,0.97,0.00
 3193, 4.0,16.0, 4.5,100000,0.482,1.15,0.00
 3194, 8.0,16.0, 4.8,100000,0.482,1.34,0.00
 3195, 7.0,16.0, 5.0,100000,0.481,1.20,0.00
 3196, 4.0,16.0, 4.9,100000,0.481,1.17,0.00
 3197, 2.0,16.0, 4.6,100000,0.481,1.04,0.00
 3198, 2.0,16.0, 4.4,100000,0.481,0.94,0.00
 3199, 5.0,16.0, 4.4,100000,0.481,1.18,0.00
 3200, 4.0,16.0, 4.4,100000,0.480,1.10,0.00
 3201, 4.0,16.0, 4.4,100000,0.480,1.19,0.00
 3202,18.0,18.0, 5.7,100000,0.479,1.34,0.00
 3203,14.0,18.0, 6.6,100000,0.479,1.32,0.00
 3204, 4.0,18.0, 6.3,100000,0.479,1.14,0.00
 3205, 4.0,18.0, 6.1,100000,0.478,1.18,0.00
 3206, 8.0,18.0, 6.3,100000,0.478,1.34,0.00
 3207, 4.0,18.0, 6.0,100000,0.478,1.11,0.00
 3208, 1.0,18.0, 5.5,100000,0.478,0.85,0.00
 3209, 3.0,18.0, 5.3,100000,0.477,1.09,0.00
 3210, 3.0,18.0, 5.0,100000,0.477,1.08,0.00
 3211, 4.0,18.0, 4.9,100000,0.477,1.18,0.00
 3212, 7.0,18.0, 5.2,100000,0.477,1.31,0.00
 3213, 9.0,18.0, 5.5,100000,0.476,1.33,0.00
 3214, 4.0,18.0, 5.4,100000,0.476,1.10,0.00
 3215, 8.0,18.0, 5.6,100000,0.476,1.27,0.00
 3216, 7.0,18.0, 5.8,100000,0.475,1.26,0.00
 3217, 6.0,18.0, 5.8,100000,0.475,1.22,0.00
 3218,10.0,18.0, 6.2,100000,0.474,1.31,0.00
 3219, 3.0,18.0, 5.9,100000,0.474,1.10,0.00
 3220, 1.0,18.0, 5.4,100000,0.474,0.85,0.00
 3221, 8.0,18.0, 5.7,100000,0.474,1.22,0.00
 3222, 8.0,18.0, 5.9,100000,0.473,1.29,0.00
 3223, 7.0,18.0, 6.0,100000,0.473,1.29,0.00
 3224, 4.0,18.0, 5.8,100000,0.473,1.15,0.00
 3225, 7.0,18.0, 5.9,100000,0.472,1.28,0.00
 3226, 4.0,18.0, 5.7,100000,0.472,1.15,0.00
 3227, 0.0,18.0, 5.2,100000,0.472,0.71,0.00
 3228, 0.0,18.0, 4.6,100000,0.472,0.63,0.00
 3229, 4.0,18.0, 4.6,100000,0.471,1.14,0.00
 3230, 5.0,18.0, 4.6,100000,0.471,1.26,0.00
 3231, 7.0,18.0, 4.9,100000,0.471,1.26,0.00
 3232, 1.0,18.0, 4.5,100000,0.471,0.92,0.00
 3233, 6.0,18.0, 4.6,100000,0.470,1.32,0.00
 3234, 5.0,18.0, 4.7,100000,0.470,1.22,0.00
 3235, 1.0,18.0, 4.3,100000,0.470,0.90,0.00
 3236, 5.0,18.0, 4.4,100000,0.470,1.28,0.00
 3237, 2.0,18.0, 4.1,100000,0.469,1.05,0.00
 3238, 8.0,18.0, 4.5,100000,0.469,1.33,0.00
 3239, 4.0,18.0, 4.5,100000,0.469,1.18,0.00
 3240, 3.0,18.0, 4.3,100000,0.469,1.15,0.00
 3241, 6.0,18.0, 4.5,100000,0.468,1.30,0.00
 3242, 8.0,18.0, 4.8,100000,0.468,1.34,0.00
 3243, 4.0,18.0, 4.8,100000,0.468,1.21,0.00
 3244, 7.0,18.0, 5.0,100000,0.467,1.34,0.00
 3245, 5.0,18.0, 5.0,100000,0.467,1.24,0.00
 3246, 2.0,18.0, 4.7,100000,0.467,0.98,0.00
 3247,11.0,18.0, 5.3,100000,0.466,1.37,0.00
 3248, 1.0,18.0, 4.9,100000,0.466,0.99,0.00
 3249,14.0,18.0, 5.8,100000,0.466,1.36,0.00
 3250,14.0,18.0, 6.6,100000,0.465,1.36,0.00
 3251, 7.0,18.0, 6.7,100000,0.465,1.34,0.00
 3252, 6.0,18.0, 6.6,100000,0.464,1.25,0.00
 3253, 4.0,18.0, 6.3,100000,0.464,1.19,0.00
 3254, 3.0,18.0, 6.0,100000,0.464,1.19,0.00
 3255, 3.0,18.0, 5.7,100000,0.464,1.15,0.00
 3256, 3.0,18.0, 5.4,100000,0.464,1.12,0.00
 3257,10.0,18.0, 5.9,100000,0.463,1.41,0.00
 3258, 4.0,18.0, 5.7,100000,0.463,1.21,0.00
 3259, 5.0,18.0, 5.6,100000,0.463,1.24,0.00
 3260,17.0,18.0, 6.8,100000,0.462,1.42,0.00
 3261, 6.0,18.0, 6.7,100000,0.462,1.31,0.00
 3262,11.0,18.0, 7.1,100000,0.461,1.36,0.00
 3263, 3.0,18.0, 6.7,100000,0.461,1.11,0.00
 3264, 9.0,18.0, 6.9,100000,0.461,1.40,0.00
 3265, 4.0,18.0, 6.6,100000,0.460,1.25,0.00
 3266, 1.0,18.0, 6.1,100000,0.460,0.88,0.00
 3267,14.0,18.0, 6.9,100000,0.460,1.39,0.00
 3268,14.0,18.0, 7.6,100000,0.459,1.44,0.00
 3269,15.0,18.0, 8.3,100000,0.459,1.44,0.00
 3270, 3.0,18.0, 7.8,100000,0.458,1.20,0.00
 3271, 8.0,18.0, 7.8,100000,0.458,1.38,0.00
 3272, 8.0,18.0, 7.8,100000,0.458,1.31,0.00
 3273, 0.0,18.0, 7.0,100000,0.458,0.80,0.00
 3274,11.0,18.0, 7.4,100000,0.457,1.40,0.00
 3275, 8.0,18.0, 7.5,100000,0.457,1.32,0.00
 3276,11.0,18.0, 7.8,100000,0.456,1.34,0.00
 3277,12.0,18.0, 8.3,100000,0.456,1.31,0.00
 3278,13.0,18.0, 8.7,100000,0.455,1.37,0.00
 3279, 3.0,18.0, 8.2,100000,0.455,1.14,0.00
 3280,15.0,18.0, 8.8,100000,0.455,1.47,0.00
 3281, 3.0,18.0, 8.3,100000,0.454,1.17,0.00
 3282, 5.0,18.0, 7.9,100000,0.454,1.22,0.00
 3283, 8.0,18.0, 7.9,100000,0.454,1.36,0.00
 3284, 1.0,18.0, 7.2,100000,0.454,0.94,0.00
 3285, 1.0,18.0, 6.6,100000,0.453,0.96,0.00
 3286, 4.0,18.0, 6.4,100000,0.453,1.22,0.00
 3287, 7.0,18.0, 6.4,100000,0.453,1.33,0.00
 3288, 7.0,18.0, 6.5,100000,0.452,1.31,0.00
 3289, 7.0,18.0, 6.5,100000,0.452,1.39,0.00
 3290, 5.0,18.0, 6.4,100000,0.452,1.25,0.00
 3291, 4.0,18.0, 6.1,100000,0.452,1.24,0.00
 3292, 3.0,18.0, 5.8,100000,0.451,1.15,0.00
 3293, 7.0,18.0, 5.9,100000,0.451,1.35,0.00
 3294,11.0,18.0, 6.5,100000,0.451,1.43,0.00
 3295, 8.0,18.0, 6.6,100000,0.450,1.35,0.00
 3296, 2.0,18.0, 6.1,100000,0.450,1.09,0.00
 3297, 7.0,18.0, 6.2,100000,0.450,1.36,0.00
 3298, 6.0,18.0, 6.2,100000,0.449,1.38,0.00
 3299, 5.0,18.0, 6.1,100000,0.449,1.24,0.00
 3300, 6.0,18.0, 6.1,100000,0.449,1.36,0.00
 3301, 3.0,18.0, 5.8,100000,0.448,1.21,0.00
 3302,17.0,18.0, 6.9,100000,0.448,1.49,0.00
 3303,31.0,31.0, 9.3,100000,0.447,1.48,0.00
 3304, 4.0,31.0, 8.8,100000,0.447,1.26,0.00
 3305, 7.0,31.0, 8.6,100000,0.447,1.38,0.00
 3306, 3.0,31.0, 8.0,100000,0.446,1.17,0.00
 3307, 7.0,31.0, 7.9,100000,0.446,1.39,0.00
 3308, 2.0,31.0, 7.3,100000,0.446,1.20,0.00
 3309, 5.0,31.0, 7.1,100000,0.446,1.33,0.00
 3310, 3.0,31.0, 6.7,100000,0.445,1.22,0.00
 3311, 6.0,31.0, 6.6,100000,0.445,1.34,0.00
 3312, 6.0,31.0, 6.6,100000,0.445,1.33,0.00
 3313, 5.0,31.0, 6.4,100000,0.444,1.35,0.00
 3314, 4.0,31.0, 6.2,100000,0.444,1.20,0.00
 3315,11.0,31.0, 6.6,100000,0.444,1.43,0.00
 3316,14.0,31.0, 7.4,100000,0.443,1.48,0.00
 3317, 6.0,31.0, 7.2,100000,0.443,1.35,0.00
 3318, 9.0,31.0, 7.4,100000,0.442,1.42,0.00
 3319, 2.0,31.0, 6.9,100000,0.442,1.11,0.00
 3320, 5.0,31.0, 6.7,100000,0.442,1.36,0.00
 3321,10.0,31.0, 7.0,100000,0.442,1.34,0.00
 3322, 7.0,31.0, 7.0,100000,0.441,1.38,0.00
 3323, 2.0,31.0, 6.5,100000,0.441,1.17,0.00
 3324, 3.0,31.0, 6.2,100000,0.441,1.20,0.00
 3325, 9.0,31.0, 6.4,100000,0.441,1.52,0.00
 3326, 1.0,31.0, 5.9,100000,0.441,0.98,0.00
 3327,10.0,31.0, 6.3,100000,0.440,1.46,0.00
 3328, 7.0,31.0, 6.4,100000,0.440,1.40,0.00
 3329, 6.0,31.0, 6.3,100000,0.439,1.35,0.00
 3330, 7.0,31.0, 6.4,100000,0.439,1.37,0.00
 3331, 4.0,31.0, 6.2,100000,0.439,1.27,0.00
 3332, 0.0,31.0, 5.6,100000,0.439,0.78,0.00
 3333, 7.0,31.0, 5.7,100000,0.438,1.27,0.00
 3334, 6.0,31.0, 5.7,100000,0.438,1.34,0.00
 3335, 1.0,31.0, 5.3,100000,0.438,1.03,0.00
 3336, 2.0,31.0, 4.9,100000,0.438,1.10,0.00
 3337, 2.0,31.0, 4.6,100000,0.438,1.13,0.00
 3338,11.0,31.0, 5.3,100000,0.437,1.42,0.00
 3339,10.0,31.0, 5.7,100000,0.437,1.44,0.00
 3340, 1.0,31.0, 5.3,100000,0.437,1.00,0.00
 3341,10.0,31.0, 5.7,100000,0.436,1.48,0.00
 3342, 5.0,31.0, 5.7,100000,0.436,1.34,0.00
 3343, 1.0,31.0, 5.2,100000,0.436,0.98,0.00
 3344, 8.0,31.0, 5.5,100000,0.435,1.40,0.00
 3345, 6.0,31.0, 5.5,100000,0.435,1.36,0.00
 3346, 8.0,31.0, 5.8,100000,0.435,1.40,0.00
 3347, 7.0,31.0, 5.9,100000,0.434,1.37,0.00
 3348,14.0,31.0, 6.7,100000,0.434,1.51,0.00
 3349, 9.0,31.0, 6.9,100000,0.433,1.43,0.00
 3350,10.0,31.0, 7.2,100000,0.433,1.45,0.00
 3351, 7.0,31.0, 7.2,100000,0.433,1.41,0.00
 3352, 4.0,31.0, 6.9,100000,0.432,1.28,0.00
 3353,11.0,31.0, 7.3,100000,0.432,1.49,0.00
 3354,10.0,31.0, 7.6,100000,0.431,1.43,0.00
 3355, 6.0,31.0, 7.4,100000,0.431,1.37,0.00
 3356, 5.0,31.0, 7.2,100000,0.431,1.40,0.00
 3357, 4.0,31.0, 6.9,100000,0.431,1.36,0.00
 3358,10.0,31.0, 7.2,100000,0.430,1.46,0.00
 3359, 5.0,31.0, 7.0,100000,0.430,1.34,0.00
 3360, 0.0,31.0, 6.3,100000,0.430,0.66,0.00
 3361,23.0,31.0, 7.9,100000,0.429,1.58,0.00
 3362, 7.0,31.0, 7.8,100000,0.429,1.36,0.00
 3363, 1.0,31.0, 7.2,100000,0.429,0.98,0.00
 3364, 3.0,31.0, 6.7,100000,0.428,1.22,0.00
 3365, 9.0,31.0, 7.0,100000,0.428,1.51,0.00
 3366, 4.0,31.0, 6.7,100000,0.428,1.27,0.00
 3367, 5.0,31.0, 6.5,100000,0.427,1.36,0.00
 3368, 6.0,31.0, 6.5,100000,0.427,1.42,0.00
 3369, 4.0,31.0, 6.2,100000,0.427,1.34,0.00
 3370, 5.0,31.0, 6.1,100000,0.427,1.33,0.00
 3371, 2.0,31.0, 5.7,100000,0.426,1.25,0.00
 3372, 8.0,31.0, 5.9,100000,0.426,1.47,0.00
 3373, 6.0,31.0, 5.9,100000,0.426,1.41,0.00
 3374, 2.0,31.0, 5.5,100000,0.425,1.16,0.00
 3375,15.0,31.0, 6.5,100000,0.425,1.54,0.00
 3376, 7.0,31.0, 6.5,100000,0.425,1.42,0.00
 3377, 7.0,31.0, 6.6,100000,0.424,1.40,0.00
 3378,11.0,31.0, 7.0,100000,0.424,1.50,0.00
 3379, 5.0,31.0, 6.8,100000,0.424,1.32,0.00
 3380, 2.0,31.0, 6.3,100000,0.423,1.19,0.00
 3381, 3.0,31.0, 6.0,100000,0.423,1.27,0.00
 3382, 8.0,31.0, 6.2,100000,0.423,1.45,0.00
 3383, 8.0,31.0, 6.4,100000,0.422,1.45,0.00
 3384, 5.0,31.0, 6.2,100000,0.422,1.43,0.00
 3385, 9.0,31.0, 6.5,100000,0.422,1.48,0.00
 3386, 7.0,31.0, 6.6,100000,0.421,1.45,0.00
 3387, 8.0,31.0, 6.7,100000,0.421,1.52,0.00
 3388, 8.0,31.0, 6.8,100000,0.421,1.49,0.00
 3389, 7.0,31.0, 6.9,100000,0.420,1.44,0.00
 3390,10.0,31.0, 7.2,100000,0.420,1.51,0.00
 3391, 8.0,31.0, 7.3,100000,0.419,1.53,0.00
 3392, 9.0,31.0, 7.4,100000,0.419,1.53,0.00
 3393, 7.0,31.0, 7.4,100000,0.419,1.49,0.00
 3394, 5.0,31.0, 7.1,100000,0.418,1.32,0.00
 3395, 4.0,31.0, 6.8,100000,0.418,1.33,0.00
 3396,12.0,31.0, 7.3,100000,0.417,1.53,0.00
 3397,10.0,31.0, 7.6,100000,0.417,1.50,0.00
 3398,10.0,31.0, 7.9,100000,0.417,1.51,0.00
 3399,24.0,31.0, 9.5,100000,0.416,1.57,0.00
 3400, 4.0,31.0, 8.9,100000,0.415,1.35,0.00
 3401,10.0,31.0, 9.0,100000,0.415,1.45,0.00
 3402, 6.0,31.0, 8.7,100000,0.415,1.45,0.00
 3403, 5.0,31.0, 8.4,100000,0.414,1.40,0.00
 3404,12.0,31.0, 8.7,100000,0.414,1.58,0.00
 3405, 3.0,31.0, 8.1,100000,0.414,1.24,0.00
 3406, 7.0,31.0, 8.0,100000,0.413,1.46,0.00
 3407, 3.0,31.0, 7.5,100000,0.413,1.29,0.00
 3408, 4.0,31.0, 7.2,100000,0.413,1.35,0.00
 3409, 6.0,31.0, 7.1,100000,0.413,1.41,0.00
 3410, 3.0,31.0, 6.7,100000,0.412,1.29,0.00
 3411,11.0,31.0, 7.1,100000,0.412,1.51,0.00
 3412, 5.0,31.0, 6.9,100000,0.412,1.35,0.00
 3413,11.0,31.0, 7.3,100000,0.411,1.61,0.00
 3414, 5.0,31.0, 7.1,100000,0.411,1.34,0.00
 3415,22.0,31.0, 8.6,100000,0.410,1.64,0.00
 3416, 6.0,31.0, 8.3,100000,0.410,1.39,0.00
 3417,13.0,31.0, 8.8,100000,0.409,1.58,0.00
 3418, 6.0,31.0, 8.5,100000,0.409,1.44,0.00
 3419,10.0,31.0, 8.6,100000,0.409,1.55,0.00
 3420, 6.0,31.0, 8.4,100000,0.408,1.45,0.00
 3421, 7.0,31.0, 8.2,100000,0.408,1.49,0.00
 3422,11.0,31.0, 8.5,100000,0.407,1.64,0.00
 3423,14.0,31.0, 9.1,100000,0.407,1.61,0.00
